idx,true_label,true_name,pred_label,pred_name,correct,p_axion,p_cdm,p_no_sub,img_mean,img_std,img_max,img_snr
8090,1,cdm,1,cdm,1,0.0706,0.9289,0.0004,0.0374,0.1185,1.0000,8.44
8091,0,axion,0,axion,1,0.9982,0.0016,0.0002,0.0397,0.1277,1.0000,7.83
8092,0,axion,0,axion,1,0.9945,0.0054,0.0001,0.0305,0.1003,1.0000,9.97
8093,1,cdm,1,cdm,1,0.0330,0.9665,0.0005,0.0435,0.1381,1.0000,7.24
8094,2,no_sub,2,no_sub,1,0.0045,0.2889,0.7066,0.0332,0.1087,1.0000,9.20
8095,2,no_sub,2,no_sub,1,0.0040,0.1550,0.8411,0.0289,0.0981,1.0000,10.19
8096,2,no_sub,2,no_sub,1,0.0007,0.0231,0.9762,0.0358,0.1164,1.0000,8.59
8097,1,cdm,1,cdm,1,0.1375,0.8624,0.0002,0.0261,0.0882,1.0000,11.34
8098,2,no_sub,2,no_sub,1,0.0181,0.4648,0.5171,0.0238,0.0875,1.0000,11.43
8099,2,no_sub,2,no_sub,1,0.0112,0.4401,0.5487,0.0253,0.0889,1.0000,11.25
8100,1,cdm,1,cdm,1,0.0923,0.9039,0.0038,0.0245,0.0880,1.0000,11.36
8101,1,cdm,1,cdm,1,0.0525,0.9405,0.0070,0.0277,0.0965,1.0000,10.36
8102,0,axion,1,cdm,0,0.0907,0.9067,0.0026,0.0332,0.1072,1.0000,9.33
8103,0,axion,1,cdm,0,0.2380,0.7619,0.0002,0.0366,0.1172,1.0000,8.54
8104,2,no_sub,2,no_sub,1,0.0025,0.1423,0.8552,0.0335,0.1093,1.0000,9.15
8105,0,axion,0,axion,1,0.8193,0.1806,0.0001,0.0437,0.1403,1.0000,7.13
8106,2,no_sub,2,no_sub,1,0.0024,0.0972,0.9004,0.0324,0.1064,1.0000,9.39
8107,1,cdm,1,cdm,1,0.0377,0.7632,0.1991,0.0250,0.0880,1.0000,11.37
8108,2,no_sub,2,no_sub,1,0.0082,0.2102,0.7816,0.0238,0.0866,1.0000,11.55
8109,1,cdm,1,cdm,1,0.3047,0.6952,0.0001,0.0318,0.1043,1.0000,9.59
8110,1,cdm,1,cdm,1,0.0141,0.7792,0.2068,0.0368,0.1182,1.0000,8.46
8111,1,cdm,1,cdm,1,0.0409,0.8232,0.1358,0.0255,0.0907,1.0000,11.03
8112,1,cdm,1,cdm,1,0.2478,0.7520,0.0002,0.0226,0.0831,1.0000,12.03
8113,0,axion,0,axion,1,0.9873,0.0127,0.0000,0.0341,0.1111,1.0000,9.00
8114,2,no_sub,2,no_sub,1,0.0124,0.3948,0.5928,0.0259,0.0916,1.0000,10.92
8115,0,axion,1,cdm,0,0.2418,0.7581,0.0001,0.0239,0.0840,1.0000,11.91
8116,1,cdm,1,cdm,1,0.1054,0.8944,0.0002,0.0242,0.0877,1.0000,11.40
8117,2,no_sub,2,no_sub,1,0.0029,0.1533,0.8439,0.0396,0.1279,1.0000,7.82
8118,0,axion,0,axion,1,0.9544,0.0455,0.0000,0.0304,0.1011,1.0000,9.89
8119,1,cdm,1,cdm,1,0.0390,0.9607,0.0003,0.0376,0.1191,1.0000,8.39
8120,1,cdm,1,cdm,1,0.1112,0.8873,0.0014,0.0403,0.1299,1.0000,7.70
8121,2,no_sub,2,no_sub,1,0.0041,0.2364,0.7595,0.0339,0.1109,1.0000,9.02
8122,2,no_sub,2,no_sub,1,0.0038,0.2561,0.7402,0.0412,0.1334,1.0000,7.50
8123,2,no_sub,2,no_sub,1,0.0014,0.0446,0.9540,0.0268,0.0897,1.0000,11.15
8124,2,no_sub,2,no_sub,1,0.0025,0.1587,0.8389,0.0390,0.1260,1.0000,7.94
8125,1,cdm,1,cdm,1,0.0350,0.9175,0.0474,0.0393,0.1267,1.0000,7.89
8126,1,cdm,1,cdm,1,0.1746,0.8251,0.0002,0.0358,0.1146,1.0000,8.72
8127,1,cdm,1,cdm,1,0.0703,0.9294,0.0003,0.0308,0.1046,1.0000,9.56
8128,0,axion,0,axion,1,0.9782,0.0218,0.0001,0.0281,0.0947,1.0000,10.56
8129,1,cdm,1,cdm,1,0.0952,0.8980,0.0068,0.0306,0.1005,1.0000,9.95
8130,1,cdm,1,cdm,1,0.0384,0.9588,0.0028,0.0286,0.0960,1.0000,10.42
8131,1,cdm,1,cdm,1,0.2020,0.7979,0.0001,0.0311,0.1035,1.0000,9.66
8132,2,no_sub,2,no_sub,1,0.0072,0.3034,0.6894,0.0284,0.0978,1.0000,10.23
8133,1,cdm,1,cdm,1,0.0759,0.9212,0.0028,0.0262,0.0896,1.0000,11.16
8134,2,no_sub,2,no_sub,1,0.0115,0.1746,0.8139,0.0197,0.0761,1.0000,13.15
8135,2,no_sub,2,no_sub,1,0.0062,0.2614,0.7324,0.0324,0.1072,1.0000,9.33
8136,2,no_sub,1,cdm,0,0.0075,0.5457,0.4467,0.0370,0.1212,1.0000,8.25
8137,2,no_sub,2,no_sub,1,0.0047,0.1994,0.7959,0.0273,0.0951,1.0000,10.51
8138,1,cdm,1,cdm,1,0.0428,0.9568,0.0004,0.0361,0.1157,1.0000,8.65
8139,2,no_sub,2,no_sub,1,0.0061,0.1646,0.8293,0.0239,0.0861,1.0000,11.61
8140,2,no_sub,2,no_sub,1,0.0030,0.1668,0.8302,0.0375,0.1214,1.0000,8.24
8141,0,axion,1,cdm,0,0.0736,0.9123,0.0141,0.0286,0.0960,1.0000,10.42
8142,1,cdm,1,cdm,1,0.0275,0.9692,0.0032,0.0303,0.1012,1.0000,9.88
8143,0,axion,0,axion,1,0.9823,0.0176,0.0001,0.0225,0.0821,1.0000,12.18
8144,2,no_sub,2,no_sub,1,0.0042,0.1350,0.8608,0.0252,0.0875,1.0000,11.42
8145,2,no_sub,2,no_sub,1,0.0061,0.2969,0.6970,0.0356,0.1160,1.0000,8.62
8146,1,cdm,1,cdm,1,0.0979,0.9018,0.0003,0.0398,0.1261,1.0000,7.93
8147,1,cdm,1,cdm,1,0.0222,0.9411,0.0368,0.0409,0.1313,1.0000,7.61
8148,0,axion,1,cdm,0,0.2219,0.7779,0.0002,0.0259,0.0878,1.0000,11.39
8149,2,no_sub,1,cdm,0,0.0244,0.5060,0.4697,0.0230,0.0854,1.0000,11.70
8150,1,cdm,1,cdm,1,0.1081,0.8917,0.0002,0.0285,0.0961,1.0000,10.41
8151,0,axion,0,axion,1,0.6032,0.3967,0.0001,0.0334,0.1089,1.0000,9.18
8152,1,cdm,1,cdm,1,0.0508,0.9479,0.0013,0.0305,0.1002,1.0000,9.98
8153,2,no_sub,2,no_sub,1,0.0112,0.3982,0.5906,0.0241,0.0851,1.0000,11.75
8154,2,no_sub,2,no_sub,1,0.0043,0.2024,0.7933,0.0309,0.1031,1.0000,9.70
8155,0,axion,0,axion,1,0.9946,0.0052,0.0001,0.0258,0.0875,1.0000,11.43
8156,1,cdm,1,cdm,1,0.1465,0.8532,0.0003,0.0266,0.0904,1.0000,11.06
8157,2,no_sub,2,no_sub,1,0.0062,0.1500,0.8438,0.0233,0.0839,1.0000,11.92
8158,1,cdm,1,cdm,1,0.0465,0.9523,0.0013,0.0345,0.1111,1.0000,9.00
8159,2,no_sub,2,no_sub,1,0.0048,0.2262,0.7690,0.0361,0.1172,1.0000,8.53
8160,1,cdm,1,cdm,1,0.0171,0.9365,0.0464,0.0313,0.1037,1.0000,9.64
8161,0,axion,0,axion,1,0.9616,0.0383,0.0001,0.0329,0.1087,1.0000,9.20
8162,2,no_sub,2,no_sub,1,0.0012,0.0669,0.9320,0.0439,0.1433,1.0000,6.98
8163,0,axion,0,axion,1,0.9955,0.0044,0.0001,0.0385,0.1243,1.0000,8.05
8164,2,no_sub,2,no_sub,1,0.0007,0.0331,0.9661,0.0419,0.1367,1.0000,7.32
8165,1,cdm,1,cdm,1,0.1875,0.8105,0.0020,0.0211,0.0790,1.0000,12.65
8166,0,axion,0,axion,1,0.9953,0.0046,0.0001,0.0397,0.1275,1.0000,7.84
8167,1,cdm,0,axion,0,0.5405,0.4594,0.0001,0.0242,0.0841,1.0000,11.89
8168,2,no_sub,2,no_sub,1,0.0070,0.3689,0.6241,0.0293,0.0991,1.0000,10.09
8169,2,no_sub,2,no_sub,1,0.0056,0.2444,0.7500,0.0293,0.0979,1.0000,10.22
8170,0,axion,0,axion,1,0.9512,0.0488,0.0001,0.0283,0.0948,1.0000,10.54
8171,0,axion,0,axion,1,0.9973,0.0026,0.0001,0.0391,0.1261,1.0000,7.93
8172,1,cdm,1,cdm,1,0.0185,0.9787,0.0029,0.0448,0.1427,1.0000,7.01
8173,1,cdm,1,cdm,1,0.3423,0.6576,0.0001,0.0284,0.0946,1.0000,10.57
8174,2,no_sub,2,no_sub,1,0.0024,0.0839,0.9138,0.0276,0.0940,1.0000,10.64
8175,1,cdm,1,cdm,1,0.0440,0.9483,0.0077,0.0441,0.1422,1.0000,7.03
8176,0,axion,0,axion,1,0.9866,0.0133,0.0001,0.0296,0.0996,1.0000,10.04
8177,2,no_sub,2,no_sub,1,0.0031,0.0976,0.8994,0.0273,0.0935,1.0000,10.70
8178,2,no_sub,2,no_sub,1,0.0013,0.0431,0.9557,0.0295,0.0976,1.0000,10.25
8179,1,cdm,1,cdm,1,0.0513,0.9477,0.0010,0.0430,0.1377,1.0000,7.26
8180,0,axion,0,axion,1,0.9780,0.0219,0.0001,0.0232,0.0834,1.0000,11.99
8181,0,axion,0,axion,1,0.9956,0.0042,0.0001,0.0356,0.1148,1.0000,8.71
8182,2,no_sub,2,no_sub,1,0.0016,0.0599,0.9385,0.0290,0.0966,1.0000,10.35
8183,2,no_sub,2,no_sub,1,0.0060,0.1815,0.8125,0.0259,0.0911,1.0000,10.97
8184,0,axion,1,cdm,0,0.2435,0.7563,0.0002,0.0220,0.0810,1.0000,12.35
8185,1,cdm,1,cdm,1,0.2692,0.7307,0.0001,0.0317,0.1021,1.0000,9.80
8186,1,cdm,1,cdm,1,0.0137,0.9806,0.0057,0.0481,0.1556,1.0000,6.43
8187,2,no_sub,1,cdm,0,0.0483,0.5882,0.3635,0.0205,0.0800,1.0000,12.50
8188,0,axion,1,cdm,0,0.0744,0.9248,0.0008,0.0297,0.0991,1.0000,10.09
8189,2,no_sub,2,no_sub,1,0.0028,0.0773,0.9199,0.0266,0.0913,1.0000,10.96
8190,0,axion,0,axion,1,0.9936,0.0063,0.0001,0.0253,0.0858,1.0000,11.65
8191,2,no_sub,2,no_sub,1,0.0012,0.0495,0.9493,0.0314,0.1027,1.0000,9.74
8192,2,no_sub,2,no_sub,1,0.0055,0.2862,0.7083,0.0372,0.1208,1.0000,8.28
8193,0,axion,0,axion,1,0.9949,0.0051,0.0000,0.0377,0.1219,1.0000,8.20
8194,1,cdm,1,cdm,1,0.0324,0.9202,0.0475,0.0370,0.1192,1.0000,8.39
8195,0,axion,0,axion,1,0.9839,0.0160,0.0001,0.0280,0.0931,1.0000,10.74
8196,2,no_sub,2,no_sub,1,0.0029,0.1907,0.8064,0.0440,0.1433,1.0000,6.98
8197,0,axion,0,axion,1,0.9957,0.0041,0.0001,0.0358,0.1152,1.0000,8.68
8198,0,axion,0,axion,1,0.8737,0.1263,0.0001,0.0276,0.0947,1.0000,10.56
8199,1,cdm,1,cdm,1,0.3345,0.6650,0.0005,0.0314,0.1040,1.0000,9.61
8200,0,axion,0,axion,1,0.9912,0.0087,0.0000,0.0362,0.1158,1.0000,8.63
8201,0,axion,0,axion,1,0.9973,0.0026,0.0002,0.0335,0.1083,1.0000,9.23
8202,2,no_sub,2,no_sub,1,0.0020,0.0874,0.9106,0.0298,0.0991,1.0000,10.09
8203,0,axion,0,axion,1,0.9907,0.0092,0.0001,0.0304,0.1038,1.0000,9.63
8204,2,no_sub,2,no_sub,1,0.0039,0.1779,0.8182,0.0318,0.1054,1.0000,9.49
8205,0,axion,0,axion,1,0.9844,0.0155,0.0001,0.0356,0.1149,1.0000,8.70
8206,1,cdm,1,cdm,1,0.0657,0.9336,0.0007,0.0287,0.0962,1.0000,10.40
8207,0,axion,0,axion,1,0.9885,0.0114,0.0001,0.0266,0.0902,1.0000,11.09
8208,2,no_sub,2,no_sub,1,0.0081,0.2521,0.7399,0.0267,0.0933,1.0000,10.72
8209,0,axion,0,axion,1,0.9837,0.0162,0.0001,0.0217,0.0776,1.0000,12.89
8210,2,no_sub,2,no_sub,1,0.0194,0.2988,0.6818,0.0199,0.0772,1.0000,12.96
8211,0,axion,0,axion,1,0.9967,0.0032,0.0001,0.0312,0.1020,1.0000,9.81
8212,1,cdm,1,cdm,1,0.1276,0.8723,0.0002,0.0270,0.0912,1.0000,10.97
8213,1,cdm,1,cdm,1,0.1161,0.8835,0.0003,0.0235,0.0830,1.0000,12.05
8214,1,cdm,1,cdm,1,0.1204,0.8793,0.0003,0.0299,0.0993,1.0000,10.07
8215,1,cdm,1,cdm,1,0.1611,0.8384,0.0005,0.0239,0.0876,1.0000,11.42
8216,1,cdm,1,cdm,1,0.3693,0.6305,0.0002,0.0262,0.0908,1.0000,11.01
8217,1,cdm,1,cdm,1,0.0942,0.9054,0.0005,0.0302,0.1021,1.0000,9.80
8218,1,cdm,1,cdm,1,0.2997,0.7002,0.0001,0.0285,0.0937,1.0000,10.67
8219,0,axion,0,axion,1,0.9944,0.0055,0.0001,0.0302,0.0996,1.0000,10.04
8220,1,cdm,1,cdm,1,0.1035,0.8961,0.0004,0.0370,0.1182,1.0000,8.46
8221,1,cdm,1,cdm,1,0.0087,0.5467,0.4446,0.0379,0.1224,1.0000,8.17
8222,1,cdm,1,cdm,1,0.3193,0.6805,0.0002,0.0274,0.0936,1.0000,10.68
8223,0,axion,0,axion,1,0.9953,0.0045,0.0001,0.0297,0.0981,1.0000,10.20
8224,0,axion,1,cdm,0,0.1884,0.8109,0.0007,0.0371,0.1197,1.0000,8.35
8225,2,no_sub,2,no_sub,1,0.0077,0.4778,0.5145,0.0302,0.1018,1.0000,9.82
8226,0,axion,0,axion,1,0.9966,0.0031,0.0002,0.0279,0.0928,1.0000,10.77
8227,1,cdm,1,cdm,1,0.1066,0.8929,0.0005,0.0366,0.1167,1.0000,8.57
8228,2,no_sub,2,no_sub,1,0.0020,0.0763,0.9217,0.0296,0.0985,1.0000,10.15
8229,0,axion,0,axion,1,0.9836,0.0164,0.0001,0.0221,0.0817,1.0000,12.23
8230,0,axion,0,axion,1,0.9748,0.0251,0.0001,0.0347,0.1125,1.0000,8.89
8231,2,no_sub,2,no_sub,1,0.0023,0.1143,0.8834,0.0400,0.1297,1.0000,7.71
8232,2,no_sub,2,no_sub,1,0.0068,0.3899,0.6033,0.0319,0.1069,1.0000,9.36
8233,2,no_sub,2,no_sub,1,0.0047,0.1643,0.8310,0.0273,0.0943,1.0000,10.61
8234,1,cdm,1,cdm,1,0.0752,0.9243,0.0005,0.0277,0.0936,1.0000,10.68
8235,0,axion,0,axion,1,0.9909,0.0091,0.0000,0.0334,0.1094,1.0000,9.14
8236,2,no_sub,2,no_sub,1,0.0010,0.0423,0.9567,0.0362,0.1175,1.0000,8.51
8237,2,no_sub,2,no_sub,1,0.0020,0.0818,0.9163,0.0285,0.0971,1.0000,10.30
8238,0,axion,1,cdm,0,0.1821,0.8177,0.0001,0.0272,0.0936,1.0000,10.68
8239,2,no_sub,2,no_sub,1,0.0093,0.2114,0.7792,0.0209,0.0758,1.0000,13.20
8240,0,axion,0,axion,1,0.9984,0.0015,0.0001,0.0431,0.1385,1.0000,7.22
8241,1,cdm,1,cdm,1,0.3987,0.6012,0.0002,0.0251,0.0878,1.0000,11.39
8242,2,no_sub,2,no_sub,1,0.0020,0.0785,0.9194,0.0287,0.0952,1.0000,10.50
8243,1,cdm,1,cdm,1,0.0514,0.9479,0.0007,0.0306,0.1007,1.0000,9.93
8244,1,cdm,1,cdm,1,0.0161,0.6401,0.3437,0.0315,0.1048,1.0000,9.54
8245,0,axion,0,axion,1,0.9883,0.0117,0.0001,0.0280,0.0947,1.0000,10.56
8246,2,no_sub,2,no_sub,1,0.0115,0.4030,0.5855,0.0267,0.0938,1.0000,10.66
8247,1,cdm,1,cdm,1,0.0238,0.9346,0.0415,0.0410,0.1313,1.0000,7.62
8248,1,cdm,1,cdm,1,0.0323,0.8776,0.0901,0.0230,0.0844,1.0000,11.85
8249,0,axion,0,axion,1,0.9940,0.0059,0.0001,0.0276,0.0954,1.0000,10.49
8250,2,no_sub,2,no_sub,1,0.0062,0.3694,0.6243,0.0323,0.1077,1.0000,9.29
8251,0,axion,0,axion,1,0.9906,0.0094,0.0000,0.0344,0.1124,1.0000,8.90
8252,2,no_sub,1,cdm,0,0.0079,0.5780,0.4140,0.0454,0.1484,1.0000,6.74
8253,2,no_sub,2,no_sub,1,0.0038,0.1515,0.8447,0.0265,0.0910,1.0000,10.99
8254,2,no_sub,1,cdm,0,0.0728,0.6152,0.3120,0.0195,0.0777,1.0000,12.87
8255,1,cdm,1,cdm,1,0.1450,0.8548,0.0002,0.0271,0.0911,1.0000,10.98
8256,1,cdm,1,cdm,1,0.1372,0.8626,0.0002,0.0400,0.1266,1.0000,7.90
8257,1,cdm,1,cdm,1,0.2154,0.7844,0.0002,0.0235,0.0854,1.0000,11.71
8258,1,cdm,1,cdm,1,0.1201,0.8689,0.0109,0.0245,0.0843,1.0000,11.86
8259,0,axion,0,axion,1,0.9960,0.0039,0.0001,0.0373,0.1197,1.0000,8.35
8260,2,no_sub,2,no_sub,1,0.0022,0.0903,0.9075,0.0301,0.1011,1.0000,9.89
8261,1,cdm,1,cdm,1,0.1028,0.8968,0.0003,0.0307,0.1014,1.0000,9.87
8262,2,no_sub,2,no_sub,1,0.0046,0.2016,0.7938,0.0297,0.0996,1.0000,10.04
8263,0,axion,0,axion,1,0.9924,0.0075,0.0001,0.0304,0.1013,1.0000,9.87
8264,2,no_sub,1,cdm,0,0.0121,0.6256,0.3623,0.0300,0.1014,1.0000,9.86
8265,1,cdm,1,cdm,1,0.3224,0.6773,0.0002,0.0235,0.0831,1.0000,12.04
8266,1,cdm,1,cdm,1,0.2770,0.7227,0.0003,0.0219,0.0821,1.0000,12.18
8267,0,axion,1,cdm,0,0.2634,0.7364,0.0002,0.0484,0.1568,1.0000,6.38
8268,0,axion,0,axion,1,0.9914,0.0086,0.0001,0.0281,0.0946,1.0000,10.57
8269,1,cdm,1,cdm,1,0.1171,0.8815,0.0014,0.0265,0.0870,1.0000,11.49
8270,2,no_sub,2,no_sub,1,0.0042,0.2598,0.7360,0.0471,0.1557,1.0000,6.42
8271,2,no_sub,2,no_sub,1,0.0050,0.3061,0.6889,0.0429,0.1395,1.0000,7.17
8272,1,cdm,1,cdm,1,0.2594,0.7382,0.0024,0.0210,0.0804,1.0000,12.44
8273,1,cdm,1,cdm,1,0.2256,0.7742,0.0001,0.0259,0.0892,1.0000,11.21
8274,1,cdm,1,cdm,1,0.0495,0.9489,0.0015,0.0472,0.1544,1.0000,6.48
8275,0,axion,0,axion,1,0.9820,0.0180,0.0001,0.0248,0.0860,1.0000,11.63
8276,0,axion,1,cdm,0,0.4135,0.5864,0.0001,0.0289,0.0989,1.0000,10.11
8277,0,axion,0,axion,1,0.9490,0.0509,0.0001,0.0243,0.0862,1.0000,11.60
8278,1,cdm,1,cdm,1,0.0995,0.8994,0.0011,0.0410,0.1302,1.0000,7.68
8279,1,cdm,1,cdm,1,0.1585,0.8413,0.0002,0.0267,0.0922,1.0000,10.85
8280,0,axion,1,cdm,0,0.2053,0.7944,0.0002,0.0310,0.1029,1.0000,9.72
8281,0,axion,0,axion,1,0.8477,0.1522,0.0001,0.0249,0.0883,1.0000,11.32
8282,0,axion,0,axion,1,0.7273,0.2726,0.0001,0.0267,0.0930,1.0000,10.75
8283,2,no_sub,2,no_sub,1,0.0016,0.0624,0.9360,0.0308,0.1015,1.0000,9.85
8284,1,cdm,1,cdm,1,0.0886,0.9111,0.0003,0.0237,0.0877,1.0000,11.40
8285,1,cdm,1,cdm,1,0.1982,0.8016,0.0003,0.0220,0.0781,1.0000,12.80
8286,1,cdm,0,axion,0,0.5473,0.4527,0.0001,0.0343,0.1103,1.0000,9.06
8287,1,cdm,1,cdm,1,0.1281,0.8715,0.0004,0.0266,0.0937,1.0000,10.67
8288,1,cdm,1,cdm,1,0.0292,0.9243,0.0465,0.0276,0.0935,1.0000,10.69
8289,0,axion,0,axion,1,0.9380,0.0619,0.0001,0.0209,0.0799,1.0000,12.52
8290,1,cdm,1,cdm,1,0.1203,0.8794,0.0003,0.0352,0.1138,1.0000,8.79
8291,1,cdm,1,cdm,1,0.2066,0.7931,0.0003,0.0223,0.0811,1.0000,12.33
8292,1,cdm,1,cdm,1,0.1286,0.8709,0.0005,0.0355,0.1156,1.0000,8.65
8293,2,no_sub,2,no_sub,1,0.0026,0.0540,0.9434,0.0195,0.0736,1.0000,13.59
8294,2,no_sub,2,no_sub,1,0.0064,0.3062,0.6875,0.0278,0.0964,1.0000,10.37
8295,2,no_sub,1,cdm,0,0.0161,0.5393,0.4446,0.0246,0.0884,1.0000,11.31
8296,1,cdm,1,cdm,1,0.1416,0.8580,0.0004,0.0437,0.1401,1.0000,7.14
8297,2,no_sub,2,no_sub,1,0.0033,0.1540,0.8427,0.0378,0.1223,1.0000,8.18
8298,1,cdm,1,cdm,1,0.0689,0.9217,0.0093,0.0378,0.1211,1.0000,8.26
8299,1,cdm,1,cdm,1,0.1789,0.8208,0.0002,0.0243,0.0858,1.0000,11.65
8300,1,cdm,1,cdm,1,0.1227,0.8770,0.0003,0.0364,0.1176,1.0000,8.50
8301,2,no_sub,2,no_sub,1,0.0054,0.1477,0.8469,0.0258,0.0900,1.0000,11.11
8302,0,axion,0,axion,1,0.7107,0.2892,0.0001,0.0328,0.1073,1.0000,9.32
8303,1,cdm,1,cdm,1,0.0711,0.9286,0.0003,0.0385,0.1212,1.0000,8.25
8304,2,no_sub,1,cdm,0,0.0150,0.5299,0.4551,0.0241,0.0859,1.0000,11.64
8305,1,cdm,1,cdm,1,0.3572,0.6427,0.0001,0.0254,0.0911,1.0000,10.97
8306,2,no_sub,2,no_sub,1,0.0025,0.1491,0.8484,0.0466,0.1544,1.0000,6.48
8307,2,no_sub,2,no_sub,1,0.0046,0.2051,0.7903,0.0300,0.1006,1.0000,9.94
8308,1,cdm,1,cdm,1,0.1486,0.8512,0.0002,0.0347,0.1119,1.0000,8.94
8309,1,cdm,1,cdm,1,0.1696,0.8282,0.0022,0.0211,0.0784,1.0000,12.76
8310,2,no_sub,2,no_sub,1,0.0070,0.1711,0.8219,0.0211,0.0762,1.0000,13.13
8311,2,no_sub,2,no_sub,1,0.0097,0.4001,0.5902,0.0288,0.0976,1.0000,10.24
8312,2,no_sub,2,no_sub,1,0.0047,0.0987,0.8966,0.0215,0.0797,1.0000,12.55
8313,2,no_sub,2,no_sub,1,0.0030,0.1455,0.8515,0.0337,0.1094,1.0000,9.14
8314,2,no_sub,2,no_sub,1,0.0042,0.2499,0.7459,0.0438,0.1433,1.0000,6.98
8315,0,axion,0,axion,1,0.9949,0.0050,0.0001,0.0370,0.1197,1.0000,8.35
8316,2,no_sub,2,no_sub,1,0.0079,0.2797,0.7125,0.0241,0.0846,1.0000,11.82
8317,0,axion,0,axion,1,0.9464,0.0534,0.0002,0.0203,0.0791,1.0000,12.64
8318,1,cdm,1,cdm,1,0.0251,0.9033,0.0715,0.0291,0.0966,1.0000,10.36
8319,2,no_sub,2,no_sub,1,0.0028,0.1544,0.8428,0.0381,0.1234,1.0000,8.10
8320,0,axion,0,axion,1,0.8628,0.1371,0.0001,0.0259,0.0900,1.0000,11.11
8321,2,no_sub,2,no_sub,1,0.0036,0.1415,0.8550,0.0345,0.1116,1.0000,8.96
8322,2,no_sub,2,no_sub,1,0.0057,0.1442,0.8502,0.0252,0.0882,1.0000,11.34
8323,0,axion,0,axion,1,0.5288,0.4711,0.0001,0.0317,0.1024,1.0000,9.77
8324,0,axion,0,axion,1,0.9923,0.0076,0.0001,0.0261,0.0879,1.0000,11.38
8325,1,cdm,1,cdm,1,0.0643,0.9230,0.0127,0.0334,0.1081,1.0000,9.25
8326,0,axion,1,cdm,0,0.2451,0.7547,0.0002,0.0432,0.1384,1.0000,7.23
8327,0,axion,0,axion,1,0.9950,0.0049,0.0001,0.0279,0.0941,1.0000,10.63
8328,2,no_sub,2,no_sub,1,0.0037,0.2124,0.7839,0.0416,0.1352,1.0000,7.40
8329,0,axion,1,cdm,0,0.1930,0.8067,0.0003,0.0356,0.1144,1.0000,8.74
8330,1,cdm,1,cdm,1,0.0518,0.9478,0.0004,0.0459,0.1450,1.0000,6.89
8331,1,cdm,1,cdm,1,0.0684,0.9310,0.0007,0.0272,0.0905,1.0000,11.05
8332,2,no_sub,2,no_sub,1,0.0027,0.1168,0.8805,0.0291,0.0989,1.0000,10.12
8333,1,cdm,1,cdm,1,0.0499,0.9461,0.0039,0.0464,0.1524,1.0000,6.56
8334,0,axion,1,cdm,0,0.1124,0.8873,0.0003,0.0302,0.1014,1.0000,9.86
8335,2,no_sub,2,no_sub,1,0.0038,0.0965,0.8997,0.0221,0.0798,1.0000,12.53
8336,2,no_sub,2,no_sub,1,0.0037,0.1237,0.8726,0.0281,0.0958,1.0000,10.44
8337,1,cdm,1,cdm,1,0.1490,0.8508,0.0003,0.0255,0.0881,1.0000,11.35
8338,2,no_sub,2,no_sub,1,0.0140,0.3071,0.6790,0.0227,0.0848,1.0000,11.80
8339,0,axion,0,axion,1,0.9935,0.0064,0.0001,0.0196,0.0736,1.0000,13.58
8340,2,no_sub,2,no_sub,1,0.0038,0.2474,0.7487,0.0371,0.1202,1.0000,8.32
8341,2,no_sub,2,no_sub,1,0.0194,0.4809,0.4997,0.0235,0.0867,1.0000,11.53
8342,1,cdm,1,cdm,1,0.3768,0.6231,0.0001,0.0272,0.0913,1.0000,10.95
8343,0,axion,0,axion,1,0.9957,0.0042,0.0001,0.0352,0.1137,1.0000,8.79
8344,0,axion,0,axion,1,0.9802,0.0198,0.0001,0.0252,0.0865,1.0000,11.56
8345,0,axion,0,axion,1,0.9879,0.0120,0.0000,0.0348,0.1130,1.0000,8.85
8346,0,axion,1,cdm,0,0.2059,0.7939,0.0002,0.0312,0.1014,1.0000,9.86
8347,0,axion,1,cdm,0,0.2421,0.7576,0.0002,0.0227,0.0837,1.0000,11.95
8348,1,cdm,2,no_sub,0,0.0059,0.2181,0.7760,0.0311,0.1027,1.0000,9.74
8349,2,no_sub,2,no_sub,1,0.0015,0.0768,0.9217,0.0383,0.1237,1.0000,8.08
8350,1,cdm,1,cdm,1,0.2173,0.7818,0.0009,0.0196,0.0725,1.0000,13.78
8351,0,axion,0,axion,1,0.9930,0.0069,0.0001,0.0297,0.0987,1.0000,10.13
8352,1,cdm,1,cdm,1,0.1077,0.8920,0.0004,0.0427,0.1372,1.0000,7.29
8353,2,no_sub,2,no_sub,1,0.0106,0.3894,0.6000,0.0244,0.0860,1.0000,11.63
8354,2,no_sub,2,no_sub,1,0.0027,0.0562,0.9412,0.0228,0.0812,1.0000,12.31
8355,2,no_sub,2,no_sub,1,0.0045,0.1286,0.8669,0.0230,0.0829,1.0000,12.06
8356,2,no_sub,2,no_sub,1,0.0007,0.0314,0.9679,0.0433,0.1426,1.0000,7.01
8357,1,cdm,1,cdm,1,0.1731,0.8268,0.0002,0.0226,0.0813,1.0000,12.30
8358,0,axion,0,axion,1,0.8686,0.1313,0.0001,0.0231,0.0844,1.0000,11.85
8359,2,no_sub,2,no_sub,1,0.0050,0.1296,0.8654,0.0237,0.0853,1.0000,11.72
8360,0,axion,0,axion,1,0.9891,0.0108,0.0001,0.0256,0.0892,1.0000,11.21
8361,2,no_sub,2,no_sub,1,0.0019,0.0825,0.9156,0.0356,0.1155,1.0000,8.66
